Provincia	Municipio	Localidad	C.P.	Dirección	Margen	"Longitud (WGS84)"	"Latitud (WGS84)"	"Precio Gasolina 95 Protección"	"Precio Gasoleo A"	"Precio Nuevo Gasoleo A"	"Precio Biodiesel"	"% éster metílico"	"Precio Bioetanol"	"% Bioalcohol"	"Precio Gasolina  98"	"Precio Gas Natural Comprimido"	Rótulo	"Tipo Venta"	Remisión	Horario
ASTURIAS	Gijón	GIJON                    	33212	AVENIDA DE LA ARGENTINA, S/N	N	-5,703389	43,538222	1,253	1,175	1,235		0,0		0,0	1,336		GALP	P	OM	L-D: 24H
ASTURIAS	Gijón	GIJON                    	33211	POL.IND. TREMAÑES,PARC.1-3,C/PAULINA CANGA,S/N	D	-5,704139	43,533139	1,289	1,219			0,0		0,0	1,409		EMPRESOIL	P	dm	L-S: 06:00-22:00
ASTURIAS	Gijón	GIJON                    	33211	AVENIDA DE LA METALURGIA, S/N	D	-5,711889	43,525361	1,224	1,159			0,0		0,0	1,343		SARAS	P	OM	L-D: 24H
ASTURIAS	Gijón	GIJON                    	33211	AVENIDA CONSTITUCION, 220	D	-5,684722	43,521111	1,305	1,219	1,284		0,0		0,0	1,424		REPSOL	P	OM	L-D: 24H
ASTURIAS	Gijón	GIJON                    	33211	AUTOPISTA AS -2 KM. 22	N	-5,691167	43,511556	1,198	1,075	1,121		0,0		0,0	1,299		ALCAMPO	P	dm	L-D: 24H
ASTURIAS	Gijón	GIJON                    	33211	POLIGONO DE ROCES, Nº 5 - CARRETERA CARBONERA,, 2230	D	-5,680167	43,507444	1,185	1,075			0,0		0,0			LA COOPERATIVA	P	dm	L-D: 24H
ASTURIAS	Gijón	GIJON                    	33211	AVENIDA DE LOS CAMPONES, 13	N	-5,691222	43,533833	1,259	1,189	1,250		0,0		0,0	1,374		SHELL	P	dm	L-D: 07:00-23:00
ASTURIAS	Gijón	GIJON                    	33211	NICOLAS COPERNICO  311  POL ROCES 4	N	-5,689373	43,508334	1,269	1,199			0,0		0,0	1,379		E.S. ROCES	P	dm	L-V: 07:00-23:00; S: 07:00-21:00
ASTURIAS	Gijón	GIJON                    	33211	CALLE GRAHAM BELL, 575	N	-5,679194	43,506472	1,267	1,185	1,235		0,0		0,0	1,417		SHELL	P	dm	L: 07:00-22:00
ASTURIAS	Gijón	GIJON                    	33211	CARRETERA AS-19 KM. S/N	N	-5,712250	43,537500	1,235	1,165	1,226		0,0		0,0	1,353		SHELL	P	OM	L-D: 06:00-00:00
ASTURIAS	Gijón	GIJON                    	33211	POLIGONO LOS CAMPONES INTERS. AS-19 (PARC.1 Y 4) (TREMAÑES-CARRETERA), S/N	D	-5,707500	43,529889	1,290	1,219	1,284		0,0		0,0	1,409		REPSOL	P	OM	L-D: 06:00-22:00
ASTURIAS	Gijón	GIJON                    	33213	CALLE MAESTRO AMADO MORAN, S/N	N	-5,694139	43,535861	1,259	1,125	1,175		0,0		0,0	1,369		CARREFOUR	P	dm	L-D: 24H
ASTURIAS	Gijón	GIJON                    	33210	AVENIDA CONSTITUCION, 105	D	-5,676278	43,527694	1,284	1,219	1,279		0,0		0,0	1,399		CEPSA	P	OM	L-D: 24H
ASTURIAS	Gijón	GIJON                    	33210	CALLE SEVERO OCHOA, 36	I	-5,675944	43,527167	1,284	1,219	1,279		0,0		0,0	1,399		CEPSA	P	OM	L-D: 06:00-22:00
ASTURIAS	Gijón	GIJON                    	33210	CALLE CARRETERA CARBONERA , (GASOLINERA), 52	I	-5,668889	43,521000	1,305	1,219	1,284		0,0		0,0			REPSOL	P	OM	L-S: 07:00-21:00; D: 08:00-14:30
ASTURIAS	Gijón	GIJON                    	33394	CARRETERA N-632 KM. 60,7	I	-5,584278	43,517083	1,274	1,209	1,269		0,0		0,0	1,389		CEPSA	P	OM	L-V: 07:00-22:00; S-D: 08:00-22:00
ASTURIAS	Gijón	GRANDA DE ABAJO          	33391	CARRETERA AS-248 KM. 3,600	D	-5,658528	43,507750	1,289	1,219	1,284		0,0		0,0	1,408		REPSOL	P	OM	L-D: 06:00-22:00
ASTURIAS	Gijón	MAREO DE ABAJO           	33390	CARRETERA AS-246 KM. 28,7	I	-5,690250	43,494139	1,274	1,209	1,269		0,0		0,0	1,389		CEPSA	P	OM	L-S: 08:00-22:00
ASTURIAS	Gijón	MAREO DE ABAJO           	33390	AUTOVIA AS-I KM. 37	D	-5,673194	43,494083	1,274	1,209	1,269		0,0		0,0	1,389		CEPSA	P	OM	L-D: 07:00-23:00
ASTURIAS	Gijón	GIJON                    	33392	CARRETERA AS-II KM. 20,70	I	-5,716944	43,495278	1,299	1,219	1,299		0,0		0,0	1,399		GALP	P	dm	L-D: 07:00-23:00
ASTURIAS	Gijón	VERIÑA	33691	CARRETERA AS-19 KM. 4,4	I	-5,721278	43,538694	1,290	1,219	1,284		0,0		0,0	1,409		REPSOL	P	OM	L-D: 24H
ASTURIAS	Gijón	VERIÑA	33691	ZONA CALLE MANUEL VIGIL MONTOTO, 80	D	-5,716111	43,536861	1,195	1,125	1,165		0,0		0,0			LA ESTRELLA DE QATAR	P	dm	L-D: 24H
ASTURIAS	Gozón	NEMBRO                   	33449	CARRETERA AS-238 KM. 11,1	I	-5,814278	43,608194	1,270	1,199	1,264		0,0		0,0			REPSOL	P	OM	L-D: 07:00-23:00
ASTURIAS	Grado	GRADO                    	33820	CL FLOREZ ESTRADA, 46	D	-6,074333	43,387250	1,279	1,229	1,294		0,0		0,0			PETRONOR	P	OM	L-D: 07:00-23:00
ASTURIAS	Grado	GRADO                    	33820	CARRETERA NACIONAL 634 KM. 431,3	D	-6,063667	43,393417	1,289	1,239	1,304		0,0		0,0	1,409		CEPSA	P	dm	L-D: 07:00-23:00
ASTURIAS	Grandas de Salime	GRANDAS DE SALIME	33730	AVENIDA GALICIA, S/N	N	-6,879361	43,219472	1,286	1,219	1,289		0,0		0,0			GALP	P	OM	L-V: 08:30-20:30; S-D: 08:30-14:30 y 16:00-20:30
ASTURIAS	Ibias	SAN ANTOLIN              	33810	ALDEA AV AURELIO MENENDEZ, SN	D	-6,871306	43,038139	1,259	1,225			0,0		0,0			CAMPSA	P	OM	L-D: 08:00-14:00 y 15:00-21:00
ASTURIAS	Langreo	LANGREO                  	33930	AVENIDA LA FELGUERA, S/N	D	-5,687194	43,313694	1,279	1,219	1,275		0,0		0,0			CEPSA	P	OM	L-D: 07:00-23:00
ASTURIAS	Langreo	LANGREO                  	33930	C/ HIGINIO CARROCERA S/N- BARROS - LANGREO (AS-17 km 39.1)	D	-5,704111	43,316361	1,270	1,205	1,269		0,0		0,0	1,392		REPSOL	P	dm	L-D: 24H
ASTURIAS	Langreo	LANGREO                  	33920	POLIGONO INDUSTRIAL DE RIAÑO I, 26/27	N	-5,719306	43,323694	1,240	1,178			0,0		0,0	1,362		DISMUSA	P	dm	L-D: 07:00-22:00
ASTURIAS	Langreo	LANGREO                  	33920	CARRETERA AS-17 KM. 37,400	I	-5,713500	43,327639	1,259	1,195	1,260		0,0		0,0	1,378		REPSOL	P	OM	L: 06:00-10:00
ASTURIAS	Langreo	LANGREO                  	33920	POLIGONO POLIGONO RIAÑOI, 1	D	-5,729667	43,326306	1,265	1,185	1,250		0,0		0,0	1,385		REPSOL	P	dm	L-D: 24H
ASTURIAS	Langreo	FELGUERA (LANGREO), LA	33930	POLIGONO VALNALON, S/N	D	-5,688389	43,305389	1,269	1,199	1,264		0,0		0,0	1,388		REPSOL	P	OM	L-D: 24H
ASTURIAS	Langreo	SAMA DE LANGREO	33900	CARRETERA AS 111 KM. 1	N	-5,693694	43,300806	1,230	1,130	1,170		0,0		0,0	1,340		CASTRONALON	P	dm	L-D: 24H
ASTURIAS	Laviana	POLA DE LAVIANA          	33980	POLIGONO EL SUTU, S/N	D	-5,568944	43,249194	1,285	1,229	1,286		0,0		0,0	1,399		CEPSA	P	dm	L-D: 06:30-23:30
ASTURIAS	Laviana	POLA DE LAVIANA          	33980	POLIGONO EL SUTU S/N	D	-5,568472	43,249167	1,284	1,228	1,276		0,0		0,0	1,378		AVIA	P	dm	L-D: 06:00-23:59
ASTURIAS	Lena	POLA DE LENA             	33630	AUTOVIA A-66 (MRG.DCHO.) KM. 58,5	D	-5,811222	43,181861	1,275	1,219	1,279		0,0		0,0	1,389		CEPSA	P	OM	L-D: 24H
ASTURIAS	Lena	POLA DE LENA             	33630	AUTOVIA A-66 (MRG.IZDO.) KM. 58,5	I	-5,809750	43,181639	1,275	1,219	1,279		0,0		0,0	1,389		CEPSA	P	OM	L-D: 06:00-23:59
ASTURIAS	Lena	POLA DE LENA             	33630	CL HERMANOS GRANDA S/N	N	-5,828972	43,165833	1,269	1,209	1,269		0,0		0,0	1,389		SAN PABLO	P	dm	L: 06:00-23:00
ASTURIAS	Llanera	POSADA                   	33424	CARRETERA LUGONES-AVILES KM. 4,3	I	-5,841833	43,432167	1,269	1,199	1,259		0,0		0,0	1,389		REPSOL	P	dm	L: 06:00-22:00
ASTURIAS	Llanera	POSADA                   	33424	AVENIDA PRUDENCIO GONZALEZ, 14	D	-5,851472	43,440028		1,215			0,0		0,0			REPSOL	P	OM	L-V: 08:00-20:00; S: 08:00-18:00; D: 08:00-13:00
ASTURIAS	Llanera	CORUÑO                   	33428	POLIGONO ASIPO CL A, 21	N	-5,838083	43,427167	1,269	1,199	1,229		0,0	1,329	85,0			ASIPO SERVICIOS	P	dm	L-V: 07:00-21:00
ASTURIAS	Llanera	ROBLEDO                  	33690	AU A-66, 19,00	D	-5,799139	43,437833	1,280	1,199	1,264		0,0		0,0	1,399		REPSOL	P	OM	L-D: 24H
ASTURIAS	Llanera	ROBLEDO                  	33690	AU A-66, 19,00	I	-5,798028	43,436222	1,280	1,199	1,264		0,0		0,0	1,399		REPSOL	P	OM	L-D: 24H
ASTURIAS	Llanera	SILVOTA (LLANERA-POL. INDUSTRIAL)	33192	PG INDUSTRIAL SILVOTA, S.N.	D	-5,817500	43,414389	1,269	1,215	1,280		0,0		0,0	1,388		REPSOL	P	OM	L-D: 06:00-22:00
ASTURIAS	Llanera	LLANERA	33192	Políg. Ind. Silvota-Ampliación	N	-5,820750	43,419000	1,289	1,229			0,0		0,0	1,408		COMBUSTIBLES ALVAREZ S.A.	P	dm	L-S: 07:00-22:00; D: 09:00-15:00
ASTURIAS	Llanera	PRUVIA	33192	CARRETERA AS-18 KM. 9,2	I	-5,787528	43,432889	1,289	1,219	1,279		0,0		0,0	1,399		CEPSA	P	OM	L-D: 07:00-23:00
ASTURIAS	Llanera	PRUVIA	33192	AUTOPISTA AS-II KM. 9,8	D	-5,813417	43,442722	1,279	1,219	1,284		0,0		0,0	1,398		REPSOL	P	dm	L-D: 24H
ASTURIAS	Llanes	POSADA                   	33594	AUTOVIA AUTOVIA A8 KM. 310	I	-4,857333	43,432722	1,269	1,149	1,239		0,0		0,0	1,369		GALP	P	dm	L-D: 24H
ASTURIAS	Llanes	POSADA                   	33594	AUTOVIA AUTOVIA A8 KM. 310	D	-4,856611	43,431667	1,269	1,149	1,239		0,0		0,0	1,369		GALP	P	dm	L-D: 24H
ASTURIAS	Llanes	POSADA                   	33594	CARRETERA AS-115 KM. 2	N	-4,881472	43,413806	1,259	1,149	1,199		0,0		0,0			EL CENTRO	P	dm	L-D: 07:30-22:00
ASTURIAS	Llanes	POSADA                   	33594	CARRETERA AS-263 KM. 19	N	-4,862250	43,426417	1,259	1,129	1,229		0,0		0,0	1,359		MEROIL	P	dm	L-D: 07:00-23:00
ASTURIAS	Llanes	SAN ROQUE DEL ACEBAL     	33596	CARRETERA N. 634 KM. 299,1	I	-4,734944	43,398667	1,259	1,209	1,274		0,0		0,0	1,378		REPSOL	P	OM	L-D: 06:00-22:00
ASTURIAS	Mieres	MIERES                   	33600	POLIGONO POL.IND. VEGA DE ARRIBA, S/N	D	-5,778889	43,236944	1,265	1,189	1,254		0,0		0,0	1,384		REPSOL	P	OM	L: 07:00-23:00
ASTURIAS	Mieres	MIERES                   	33600	BARRI ARROXO, S/N	D	-5,777056	43,257972	1,239	1,179	1,249		0,0		0,0	1,359		REPSOL	P	dm	L: 06:00-22:00
ASTURIAS	Mieres	MIERES                   	33600	CALLE VEGA DE ARRIBA, 27	D	-5,779639	43,232611	1,185	1,119			0,0		0,0			BALLENOIL	P	dm	L-D: 24H
ASTURIAS	Mieres	SANTULLANO               	33611	COMPLEJO CENTRO COMERCIAL CAUDALIA, S/N	N	-5,781944	43,227722	1,184	1,112			0,0		0,0	1,304		EROSKI	P	dm	L-D: 10:00-22:00
ASTURIAS	Mieres	CORTINA                  	33683	CARRETERA FIGAREDO TURON KM. 1,6	D	-5,763083	43,209917	1,228	1,147	1,246		0,0		0,0	1,337		SHELL	P	dm	L-D: 06:30-23:00
ASTURIAS	Mieres	MIERES	33614	POLIGONO GONZALIN PARC. T-C.	D	-5,781639	43,246083	1,209	1,139			0,0		0,0	1,349		SARAS	P	dm	L-D: 24H
ASTURIAS	Morcín	ARGAME                   	33163	CARRETERA N630 KM. 36,7	I	-5,881583	43,301111	1,285	1,215	1,280		0,0		0,0	1,404		PETRONOR	P	OM	L-D: 06:00-22:00
ASTURIAS	Muros de Nalón	MUROS                    	33138	AVENIDA RIEGO, 5	D	-6,101111	43,541000	1,235	1,179	1,239		0,0		0,0	1,345		GALP	P	dm	L-D: 07:00-23:00
ASTURIAS	Nava	NAVA                     	33520	CARRETERA N-634 KM. 375,1	I	-5,497333	43,358222	1,279	1,199	1,259		0,0		0,0	1,399		GALP	P	OM	L-S: 07:00-22:00; D: 07:00-15:00
ASTURIAS	Nava	NAVA                     	33520	CARRETERA N-634 KM. 379,7	I	-5,546583	43,373056	1,279	1,199	1,259		0,0		0,0	1,399		GALP	P	OM	L-D: 07:00-23:00
ASTURIAS	Navia	NAVIA                    	33710	AVENIDA DE LOS EMIGRANTES, 34	I	-6,724611	43,536417	1,269	1,209	1,274		0,0		0,0	1,388		PETRONOR	P	OM	L-D: 07:00-23:00
ASTURIAS	Navia	NAVIA                    	33710	TRAVESÍA DE LA GRANJA, S/N	N	-6,721167	43,545083	1,214	1,142			0,0		0,0	1,334		EROSKI	P	dm	L-S: 09:00-21:30; D: 10:00-20:00
ASTURIAS	Navia	NAVIA                    	33710	POL. LA COLORADA	N	-6,705845	43,535612	1,245	1,175			0,0		0,0	1,355		E.S.LA COLORADA	P	dm	L-D: 07:30-23:00
ASTURIAS	Navia	NAVIA                    	33710	AUTOVIA A-8 KM. 521	D	-6,693417	43,535194	1,265	1,209	1,269		0,0		0,0	1,379		CEPSA	P	OM	L-D: 06:00-23:59
ASTURIAS	Oviedo	OVIEDO                   	33010	CL LA TENDERINA BAJA, S.N.	D	-5,832528	43,365361	1,265	1,209	1,274		0,0		0,0	1,384		REPSOL	P	OM	L-D: 24H
ASTURIAS	Oviedo	OVIEDO                   	33001	AUTOPISTA A-66 KM. 33	I	-5,869306	43,340556	1,275	1,199	1,264		0,0		0,0	1,394		REPSOL	P	OM	L-D: 24H
ASTURIAS	Oviedo	OVIEDO                   	33001	CALLE GENERAL ELORZA, 30	D	-5,843889	43,366778		1,219			0,0		0,0			CAMPSA	P	dm	L-D: 24H
ASTURIAS	Oviedo	OVIEDO                   	33006	CARRETERA N-634 KM. 409	I	-5,876667	43,353806	1,279	1,219	1,279		0,0		0,0	1,399		CEPSA	P	OM	L-D: 06:00-23:59
ASTURIAS	Oviedo	OVIEDO                   	33006	CALLE BUENAVISTA, SN	D	-5,864972	43,359444	1,275	1,209	1,274		0,0		0,0	1,394		REPSOL	P	OM	L-S: 07:00-22:00; D: 08:00-16:00
ASTURIAS	Oviedo	OVIEDO                   	33006	AVENIDA BUENAVISTA, SN	D	-5,865028	43,359389	1,275	1,209	1,274		0,0		0,0	1,394		REPSOL	P	OM	L: 07:00-22:00
ASTURIAS	Oviedo	CERDEÑO                  	33010	CARRETERA NACIONAL 634 KM. 406	D	-5,815778	43,371139	1,265	1,209	1,274		0,0		0,0	1,384		REPSOL	P	OM	L-D: 24H
ASTURIAS	Oviedo	COLLOTO                  	33010	POLIGONO ESPÌRITU SANTO, PARCELA, 17 (N-634 SANTANDER OVIEDO km 401,7)	D	-5,805583	43,377361	1,239	1,169			0,0		0,0	1,384		ESOIL	P	dm	L-D: 24H
ASTURIAS	Oviedo	COLLOTO                  	33010	POLIGONO ESPÍRITU SANTO, CENTRO DE TRANSPORTES, S/N	N	-5,809389	43,374972		1,209			0,0		0,0			BETA GROUP	P	dm	L-V: 06:00-23:00; S: 09:00-22:00
ASTURIAS	Oviedo	OVIEDO                   	33011	AVDA GIJON 147 (CTRA AS 18 km 2,26)	D	-5,818556	43,392750	1,274	1,205	1,266		0,0		0,0	1,392		SHELL	P	OM	L-D: 06:00-00:00
ASTURIAS	Oviedo	OVIEDO                   	33011	CALLE MOLIN DE LA CASUCA, S/N	N	-5,818139	43,388806	1,274	1,205	1,266		0,0		0,0	1,392		REPSOL	P	dm	L: 07:00-23:00
ASTURIAS	Oviedo	OVIEDO                   	33011	CL BA. PONTON DE VAQUEROS, S.N.	I	-5,832583	43,378028	1,285	1,219	1,284		0,0		0,0	1,404		REPSOL	P	OM	L-D: 24H
ASTURIAS	Oviedo	OVIEDO                   	33011	PLAZA RUIZ DE LA PEÑA, S/N (AS-18 km 0,1)	D	-5,837650	43,371140	1,289	1,229	1,289		0,0		0,0	1,409		CEPSA	P	OM	L-D: 24H
ASTURIAS	Oviedo	CUYENCES                 	33194	GLORIETA ELEVADA DE LA CORREDORIA SOBRE LA AS-II, SN	D	-5,830056	43,386194	1,271	1,214	1,275		0,0		0,0	1,389		REPSOL	P	dm	L-D: 06:30-23:00
ASTURIAS	Oviedo	OVIEDO                   	33012	CL CUDILLERO -ESQ.C/CATEDR.LUIS SEL	I	-5,873333	43,365556	1,279	1,219	1,284		0,0		0,0	1,398		REPSOL	P	dm	L-D: 07:00-23:00
ASTURIAS	Oviedo	OVIEDO                   	33013	PLAZA LIBERACION, S/N	D	-5,858778	43,362917	1,272	1,211			0,0		0,0			REPSOL	P	OM	L-D: 8:00-20:00
ASTURIAS	Oviedo	PANDO (EL)               	33195	CARRETERA AS 242 KM. 1,600	N	-5,828639	43,348750	1,269	1,209	1,269		0,0		0,0	1,389		GALP	P	OM	L-D: 06:00-00:00
ASTURIAS	Oviedo	TRUBIA                   	33119	CARRETERA NACIONAL 634 KM. 224	N	-5,966194	43,354278		1,219			0,0		0,0			BP	P	dm	L: 06:30-23:00
ASTURIAS	Oviedo	OVIEDO	33199	LAS MAZAS, 55 (SAN CLAUDIO)	I	-5,898833	43,359806	1,279	1,219	1,279		0,0		0,0			GALP	P	dm	L-D: 07:00-23:00
ASTURIAS	Peñamellera Baja	PANES	33570	CR N-621, 176	D	-4,583012	43,327473	1,259	1,209	1,274		0,0		0,0	1,378		CAMPSA	P	OM	L-D: 08:00-21:00
ASTURIAS	Piloña	PILOÑA	33530	CALLE COVADONGA, 37	D	-5,360667	43,345139	1,269	1,189	1,263		0,0		0,0			CEPSA	P	dm	L-D: 06:00-22:00
ASTURIAS	Piloña	SEVARES                  	33584	CARRETERA N-634 KM. 353,7	D	-5,271472	43,365861	1,259	1,189	1,249		0,0		0,0			REPSOL	P	dm	L-D: 06:00-22:00
ASTURIAS	Pravia	PRAVIA                   	33120	CALLE AGUSTIN BRAVO, S/N	I	-6,110667	43,487833	1,249	1,179			0,0		0,0	1,359		GALP	P	dm	L-D: 07:00-23:00
ASTURIAS	Pravia	PRAVIA                   	33120	CALLE LA FONTANA, S/N	D	-6,106194	43,488472	1,259	1,189	1,259		0,0		0,0			CEPSA	P	dm	L-D: 07:00-23:00
ASTURIAS	Proaza	PROAZA                   	33114	CARRETERA AS-228 KM. 13	N	-6,010306	43,258222	1,210	1,140	1,200		0,0		0,0	1,320		ESTACION DE SERVICIO VALLE DE TRUBIA S.L.	P	dm	L-V: 06:00-23:00; S-D: 08:00-23:00
ASTURIAS	Ribadedeva	COLOMBRES                	33590	CARRETERA NACIONAL 634. KM. 78,8	D	-4,557444	43,381722	1,275	1,199	1,264		0,0		0,0	1,394		PETRONOR	P	OM	L: 06:00-22:00
ASTURIAS	Ribadesella	RIBADESELLA              	33560	AVENIDA PALACIO VALDES, 42	N	-5,061389	43,455917	1,259	1,189	1,249		0,0		0,0	1,359		REPSOL	P	dm	L: 06:00-22:00
ASTURIAS	Ribadesella	RIBADESELLA              	33560	CARRETERA N-632 KM. 5,1	D	-5,089250	43,464417	1,128	0,998	1,148		0,0		0,0	1,258		ALIMERKA	P	dm	L-S: 08:00-22:00; D: 8:30-15:30
ASTURIAS	Salas	SALAS                    	33860	AVENIDA GALICIA, S/N	D	-6,258917	43,408667	1,239	1,179			0,0		0,0			GALP	P	OM	L-S: 08:00-21:00; D: 08:00-14:00
ASTURIAS	Salas	CASAZORRINA              	33868	ALDEA POLIGONO INDUSTRIAL, 1	D	-6,232806	43,404750	1,249	1,199	1,249		0,0		0,0			REPSOL	P	dm	L-D: 06:00-22:00
ASTURIAS	Salas	CORNELLANA               	33850	CARRETERA NACIONAL 634 KM. 443,6	D	-6,157278	43,412778	1,239	1,189	1,249		0,0		0,0	1,379		REPSOL	P	dm	L-D: 06:00-23:00
ASTURIAS	Salas	SANTIAGO DE LA BARCA     	33848	CR AS-15, 4,5	D	-6,151944	43,376639	1,245	1,189	1,249		0,0		0,0			PETRONOR	P	dm	L-D: 7:00-23:00
ASTURIAS	San Martín del Rey Aurelio	SOTRONDIO                	33950	CARRETERA AS-17 KM. 48,5	I	-5,617611	43,277417	1,275	1,199	1,264		0,0		0,0	1,394		REPSOL	P	dm	L-D: 06:30-22:30
ASTURIAS	San Martín del Rey Aurelio	ENTREGO (EL)             	33940	CARRETERA AS17 KM. 47	N	-5,633417	43,288917	1,255	1,137	1,183		0,0		0,0	1,366		ALCAMPO	P	dm	L-D: 24H
ASTURIAS	San Martín del Rey Aurelio	ENTREGO (EL)             	33940	CL AVDA. DE LA VEGA, 135	I	-5,630972	43,286667	1,275	1,199	1,264		0,0		0,0	1,394		PETRONOR	P	OM	L-D: 06:00-22:00
ASTURIAS	San Tirso de Abres	SAN ANDRES               	33774	CARRETERA 640 KM. 26	I	-7,148583	43,412944	1,269	1,209	1,274		0,0		0,0	1,388		PETRONOR	P	OM	L-D: 07:00-23:00
ASTURIAS	Siero	CARBAYIN ALTO            	33936	CARRETERA AS-249 KM. 8,5	I	-5,627472	43,346583	1,269	1,199	1,269		0,0		0,0			LAS PALMERAS	P	dm	L-D: 07:00-22:00
ASTURIAS	Siero	BERRON (EL)              	33186	AVENIDA DE OVIEDO, 13	I	-5,698306	43,385139	1,269	1,209	1,274		0,0		0,0	1,388		CAMPSA	P	OM	L-D: 24H
ASTURIAS	Siero	FERRERA                  	33519	CARRETERA SI 04 KM. 5	D	-5,686722	43,395694	1,269	1,209	1,269		0,0		0,0	1,388		REPSOL	P	dm	L-D: 24H
ASTURIAS	Siero	POLA DE SIERO            	33510	PLAZA ARGUELLES, S/N	D	-5,661278	43,393306		1,209			0,0		0,0			CAMPSA	P	OM	L-S: 08:00-20:00
ASTURIAS	Siero	GRANDA                   	33518	CARRETERA N-634 BERRON EL KM. 347	D	-5,754722	43,383611	1,279	1,219	1,289		0,0		0,0	1,399		REPSOL	P	dm	L-D: 06:00-22:00
ASTURIAS	Siero	FONCIELLO                	33199	CARRETERA AS 17 KM. 29,9	D	-5,733222	43,378278	1,259	1,195	1,260		0,0		0,0	1,378		CAMPSA	P	OM	L-D: 06:30-22:30
ASTURIAS	Siero	LUGONES                  	33420	CR SI-3, 2,2	D	-5,791333	43,400250	1,279	1,219	1,284		0,0		0,0	1,398		PETRONOR	P	OM	L-D: 06:00-22:00
ASTURIAS	Siero	LUGONES                  	33420	LAS CABA/AS, S/N (AS-18 km 5,1)	D	-5,797111	43,415556	1,282	1,201	1,246		0,0		0,0	1,395		GALP 	P	dm	L-V: 06:30-22:30; S: 08:00-23:00; D: 09:00-22:30
ASTURIAS	Siero	LUGONES                  	33420	CALLE AMADO MORAN S/N, S/N	N	-5,796694	43,414750	1,279	1,149	1,199		0,0		0,0	1,398		CARREFOUR	P	dm	L-D: 24H
ASTURIAS	Siero	BENDICION                	33937	CARRETERA AS 246 KM. 26	D	-5,678444	43,357000	1,259	1,199	1,264		0,0		0,0			CAMPSA	P	OM	L-D: 06:00-22:00
ASTURIAS	Siero	VIELLA                   	33429	CARRETERA AS-17 KM. 24,9	I	-5,784917	43,402722	1,279	1,219	1,284		0,0		0,0	1,398		REPSOL	P	OM	L-D: 06:30-22:30
ASTURIAS	Siero	VIELLA                   	33429	AUTOVIA CR AS-17 KM. 24,9	D	-5,785167	43,402194	1,279	1,219	1,284		0,0		0,0	1,398		REPSOL	P	OM	L-D: 06:30-22:30
ASTURIAS	Siero	VIELLA                   	33429	AUTOPISTA A-8 KM. 456	D	-5,779944	43,393944	1,279	1,219	1,289		0,0		0,0	1,399		REPSOL	P	dm	L-D: 24H
ASTURIAS	Siero	VIELLA                   	33429	POLIGONO NATALIO, 1	D	-5,781528	43,390500	1,269	1,199	1,289		0,0		0,0	1,399		REPSOL	P	dm	L-D: 24H
ASTURIAS	Siero	SIERO	33429	CARRETERA VIELLA KM. 0,250	I	-5,784056	43,382750	1,259	1,179	1,229		0,0		0,0	1,379		SUPRA CARBURANTES	P	dm	L-D: 24H
ASTURIAS	Siero	MARCENADO	33519	CARRETERA N-634 KM. 386,517	D	-5,620889	43,391556	1,269	1,209	1,274		0,0		0,0	1,388		CAMPSA	P	OM	L-D: 06:00-22:00
ASTURIAS	Siero	MARCENADO	33519	CARRETERA N-634 KM. 386,517	I	-5,621083	43,391056	1,269	1,209	1,274		0,0		0,0	1,388		CAMPSA	P	OM	L-D: 24H
ASTURIAS	Siero	POLA DE SIERO	33410	AUTOVIA A8, SALIDA 456 (C.C EROSKI) KM. 00	N	-5,803194	43,391972	1,201	1,124			0,0		0,0	1,324		EROSKI	P	dm	L-D: 24H
ASTURIAS	Sobrescobio	RIOSECO                  	33993	S/N (AS-117 km 69)	I	-5,474206	43,232668	1,249	1,179	1,239		0,0		0,0	1,359		GASSEL	P	dm	L-D: 24H
ASTURIAS	Soto del Barco	RIBERAS (SOTO DEL BARCO)	33126	CARRETERA AS16 KM. 4,140	D	-6,078194	43,498278	1,259	1,189	1,249		0,0		0,0	1,369		GALP	P	dm	L-D: 06:00-00:00
ASTURIAS	Soto del Barco	CARCEDO (SOTO BARCO)	33459	CARRETERA N-632 KM. 109	D	-6,023917	43,542667	1,269	1,209	1,274		0,0		0,0	1,388		REPSOL	P	dm	L-D: 07:00-23:00
ASTURIAS	Tapia de Casariego	TAPIA DE CASARIEGO       	33740	AVENIDA GENERAL PRIMO DE RIVERA, 31	N	-6,944278	43,568250	1,285	1,219	1,289		0,0		0,0	1,394		CAMPSA	P	dm	L-D: 07:00-23:00
ASTURIAS	Tapia de Casariego	TAPIA DE CASARIEGO       	33740	N-634 km 548,5	D	-6,982484	43,542696	1,294	1,229	1,289		0,0		0,0	1,409		CEPSA	P	OM	L-D: 24H
ASTURIAS	Tapia de Casariego	TAPIA DE CASARIEGO       	33740	N-634 km 548,5	I	-6,982734	43,543362	1,294	1,229	1,289		0,0		0,0	1,409		CEPSA	P	OM	L-V: 08:00-22:00; S-D: 09:00-22:00
ASTURIAS	Teverga	SAN MARTIN               	33110	AS-228 km 28	D	-6,096833	43,164806	1,275	1,199			0,0		0,0	1,394		PETRONOR	P	dm	L-D: 07:00-23:00
ASTURIAS	Tineo	TINEO                    	33870	CARRETERA AS-219 KM. 5,200	D	-6,380139	43,355944	1,289	1,209	1,269		0,0		0,0	1,409		CEPSA	P	OM	L-D: 07:00-22:00
